"title","date","brief","detail_href"
"【威胁通告】Oracle全系产品2019年7月关键补丁更新","2019/7/17","当地时间2019年7月16日，Oracle官方发布了2019年7月关键补丁更新公告CPU（Critical Patch Update），安全通告以及第三方安全公告等公告内容，修复了319个不同程度的漏洞。各产品受影响情况以及可用补丁情况见附录表格。https: www oracle com technetwork security-advisory cpujul2019-5072835 html漏洞总结受影响的产品及版本信息请参考文末附录。关键补丁更新（cpu）鉴于成功攻击所造成的威胁，Oracle强烈建议客户尽快下","/html/2019/39_0717/811.html"
"【威胁通告】JIRA服务器模板注入漏洞 （CVE-2019-11581）","2019/7/15","综述 官方通告链接： 漏洞概括 在JIRA中配置了SMTP服务器，同时启用了 Contact Administrators Form选项；在JIRA中配置了SMTP服务器，同时攻击者拥有 “JIRA Administrators” 访问权限。 受影响的版本 4 4 x5 x x6 x x7 0 x7 1 x7 2 x7 3 x7 4 x7 5 x7 6 14(7 6 x的修复版本)之前的7 6 x7 7 x7 8 x7 9 x7 10 x7 11 x7 12 x7 13 5(7 13 x的修复版本)之前的7 13 x8 0 3(8 0 x的修复版本)之前的8 0 x8 1 2(8 1 x的","/html/2019/39_0715/810.html"
"【威胁通告】Fastjson远程代码执行漏洞","2019/7/12","p p1 {margin: 0 0px 0 0px 2 0px 0 0px; font: 14 0px PingFang SC}p p2 {margin: 0 0px 0 0px 0 0px 0 0px; font: 12 0px PingFang SC}p p3 {margin: 0 0px 0 0px 0 0px 0 0px; font: 12 0px Helvetica Neue}p p4 {margin: 0 0px 0 0px 0 0px 0 0px; font: 12 0px Helvetica Neue; color: dca10d}p p5 {margin: 0 0px 0 0px 2 0px 0 0px; font: 14 0px Helvetica Neue;","/html/2019/39_0712/809.html"
"【威胁通告】多个Linux内核远程拒绝服务漏洞","2019/6/19","综述近日，Red Hat官方发布了一份安全公告，公告中指出了Linux内核中存在的多个基于TCP的远程拒绝服务漏洞。其中包括一个名为“SACK Panic”的高危漏洞和其他两个中危漏洞。参考链接：https: access redhat com security vulnerabilities tcpsack漏洞概述CVE-2019-11477 SACK PanicCVE-2019-11477称为“SACK Panic”，是一个整型溢出漏洞，可由远程攻击者向易受攻击的系统发送一系列TCP选择性确认（SACK）包触发，这可能","/html/2019/39_0619/808.html"
"【威胁通告】TP-Link Wi-Fi扩展器远程代码执行漏洞（CVE-2019-7406）","2019/6/19","综述 近日，来自 IBM X-Force的安全专家在TP-Link Wi-Fi扩展器中发现远程代码执行漏洞（CVE-2019-7406）。该漏洞可能被未经身份验证的远程攻击者利用，通过发送一个格式错误的HTTP请求被触发，从而允许攻击者在目标Wi-Fi扩展器上执行任意shell命令。攻击不需要权限升级，因为易受攻击设备上的所有进程都是以root权限运行。 该漏洞影响的TP-Link Wi-Fi扩展器型号有RE365，RE650，RE350和RE500。 参考链接： https: s","/html/2019/39_0619/807.html"
"【威胁通告】Oracle Weblogic 远程代码执行漏洞（CVE-2019-2725）补丁绕过","2019/6/15","综述 近日，绿盟科技安全团队发现针对OracleWeblogic的在野漏洞利用，攻击特征与CVE-2019-2725类似。此攻击可以绕过Oracle官方在4月份发布的最新安全补丁。由于在处理反序列化信息时没有合理进行过滤，攻击者可以通过发送精心构造的恶意HTTP请求来利用该漏洞，从而获取服务器权限并在未授权情况下远程执行任意代码。 预警通告级别：【蓝色】 受影响的版本 l Weblogic 10 3 6 0 l Weblogic 12 1 3 解决方案 目前Or","/html/2019/39_0615/806.html"
"【威胁通告】Adobe 6月安全更新","2019/6/12","当地时间6月11日，Adobe官方发布了6月安全更新，修复了Adobe 多款产品的多个漏洞，包括Adobe Flash player、Adobe Campaign以及Adobe ColdFusion。 https: helpx adobe com security html 漏洞概述： Adobe已发布Adobe Flash Player安全更新，修复了1个安全漏洞。漏洞影响 严重程度 CVE编号 Arbitrary Code ExecutionCriticalCVE-2019-7845Adobe Flash player version <= 32 0 0 192Adobe Flash player","/html/2019/39_0612/805.html"
"【威胁通告】微软发布6月补丁修复93个安全问题","2019/6/12","综述 相关信息如下：微软官方已经发布更新补丁，请及时进行补丁更新。 全文下载 本安全公告仅用来描述可能存在的安全问题，绿盟科技不为此安全公告提供任何保证或承诺。由于传播、利用此安全公告所提供的信息而造成的任何直接或者间接的后果及损失，均由使用者本人负责，绿盟科技以及安全公告作者不为此承担任何责任。绿盟科技拥有对此安全公告的修改和解释权。如欲转载或传播此安全公告，必须保证此安全公告的完整性，","/html/2019/39_0612/804.html"
"Computrace黑白一线间，组合威胁渐现江湖","2019/6/5","1起因 近日，《关于Absolute公司防盗追踪软件安全风险的提示》的文章在互联网上广为流传，引起了大众对该软件的讨论，其中文章所指就是由Absolute公司开发的防盗追踪软件LoJack for Laptops也称作Computrace，该软件包括远程锁定，删除文件以及在地图上找到被盗笔记本电脑的功能。其实早在2009年开始Computrace的安全问题就已经暴露在大众的视野之中，现在让我们来回顾一下整个事件。 图1事件时间线 从上图可以看出","/html/2019/39_0605/803.html"
"【预警通告】关于Absolute公司防盗追踪软件安全风险","2019/5/31","该软件预置在多款型号的计算机BIOS芯片中，Computrace软件提供可用于远程控制的网络协议，无任何加密措施或认证就可以被远程服务器控制，该功能随开机启动，常驻用户计算机，有较大的安全风险。、排查方法处置建议 127 0 0 1search namequery com127 0 0 1search namequery com127 0 0 1search2 namequery com127 0 0 1search64 namequery com127 0 0 1search us namequery com127 0 0 1bh namequery com127 0 0 1namequery nettrace co za127 0 0 1m229 absolute com","/html/2019/39_0531/802.html"
"【威胁通告】Adobe 5月安全更新","2019/5/15","Adobe Flash Player 漏洞概括如下：受影响版本：不受影响版本：关于漏洞的具体影响版本及修复情况，请参考Adobe官方安全通告：https: helpx adobe com security products flash-player apsb19-26 html Adobe已发布Adobe Acrobat and Reader安全更新，修复了多个安全漏洞。漏洞影响 严重程度 CVE编号 Information DisclosureImportantCVE-2019-7841CVE-2019-7836CVE-2019-7826CVE-2019-7819CVE-2019-7813CVE-2019","/html/2019/39_0515/801.html"
"微软发布5月补丁修复82个安全问题 安全威胁通告","2019/5/15","微软于周二发布了5月安全更新补丁，修复了82个从简单的欺骗攻击到远程执行代码的安全问题，产品涉及 NET Core、 NET Framework、Adobe Flash Player、Azure、Internet Explorer、Kerberos、Microsoft Browsers、Microsoft Dynamics、Microsoft Edge、Microsoft Graphics Component、Microsoft JET Database Engine、Microsoft Office、Microsoft Office SharePoint、Microsoft scripting Engine、Microsoft","/html/2019/39_0515/800.html"
"微软远程桌面服务（Remote Desktop Services） 远程代码执行漏洞(CVE-2019-0708) 威胁预警通告","2019/5/15","当地时间5月14日，微软发布的5月份月度更新中修复了一个存在于远程桌面服务中（Remote Desktop Services）的高危远程代码执行漏洞（CVE-2019-0708），RDP协议本身不受影响。该漏洞可以被蠕虫类攻击利用，建议受影响用户尽快下载补丁升级进行防护。 不受影响的版本 Windows 8Windows 10声明 关于绿盟科技 基于多年的安全攻防研究，绿盟科技在网络及终端安全、互联网基础安全、合规及安全管理等领域，为客户提供入侵检","/html/2019/39_0515/799.html"
"【预警通告】Apache Tomcat远程代码执行漏洞CVE-2019-0232","2019/4/11","受影响的版本 不受影响的版本 解决方案 参考链接：http: tomcat apache org security-7 htmlhttp: tomcat apache org security-8 htmlhttp: tomcat apache org security-9 html版本排查 关闭enableCmdLineArguments参数 1、在Tomcat安装路径的conf文件夹下，使用编辑器打开web xml。2、找到enableCmdLineArguments参数部分，添加如下配置：3、重启Tomcat服务，以确保配置生效。本安全公告仅用来描述可能存在的安","/html/2019/39_0411/798.html"
"Adobe 4月安全更新安全威胁通告","2019/4/10","漏洞概述 Adobe已发布Adobe Flash Player安全更新，修复了2个安全漏洞。漏洞影响 严重程度 CVE编号 Arbitrary Code ExecutionCriticalCVE-2019-7096Information DisclosureImportantCVE-2019-7108Adobe Flash player version Adobe Flash player version 32 0 0 171Adobe Shockwave Player 漏洞概括如下：受影响版本：不受影响版本：关于漏洞的具体影响版本及修复情况，请参考Adobe官方安全通告：https:","/html/2019/39_0410/797.html"
"Siemens 多个产品漏洞威胁预警通告","2019/4/10","高危漏洞概述 影响SIMATIC WinCC OA的漏洞CVE-2018-3991是由于22347 TCP端口的访问控制不当而产生，成功利用该漏洞可能会导致堆溢出，从而引发潜在的远程代码执行。受影响版本:SIMATIC WinCC OA Version 3 14 < P025SIMATIC WinCC OA Version 3 15 < P018SIMATIC WinCC OA Version 3 16 < P007不受影响版本:SIMATIC WinCC OA Version 3 14 PO25SIMATIC WinCC OA Version 3 15 PO18SIMATIC Win","/html/2019/39_0410/796.html"
"微软发布4月补丁修复76个安全问题安全威胁通告","2019/4/10","微软于周二发布了4月安全更新补丁，修复了76个从简单的欺骗攻击到远程执行代码的安全问题，产品涉及 NET Core、Adobe Flash Player、CSRSS、Microsoft Browsers、Microsoft Edge、Microsoft Exchange Server、Microsoft Graphics Component、Microsoft JET Database Engine、Microsoft Office、Microsoft Office SharePoint、Microsoft scripting Engine、Microsoft Windows、Microsoft XML、Open Source","/html/2019/39_0410/795.html"
"Confluence SSRF及远程代码执行漏洞处置手册","2019/4/10","近日，Confluence官方发布了SSRF漏洞（CVE-2019-3395）及远程代码执行漏洞（CVE-2019-3396）的安全通告，攻击者利用漏洞可实现远程代码执行、服务器端请求伪造。此次通告的漏洞分别存在于WebDAV、及Widget连接器中。漏洞概述近日，Confluence官方发布了SSRF漏洞（CVE-2019-3395）及远程代码执行漏洞（CVE-2019-3396）的安全通告，攻击者利用漏洞可实现远程代码执行、服务器端请求伪造。此次通告的漏洞分别存在于WebDAV、及Widg","/html/2019/39_0410/794.html"
"【预警通告】IE和Edge浏览器0-day漏洞 可造成通用型跨站脚本攻击","2019/4/2","目前最新版本的IE和Edge浏览器均受影响截止本通告发布时，Microsoft官方还未修复上述漏洞。声明北京神州绿盟信息安全科技股份有限公司（简称绿盟科技）成立于2000年4月，总部位于北京。在国内外设有30多个分支机构，为政府、运营商、金融、能源、互联网以及教育、医疗等行业用户，提供具有核心竞争力的安全产品及解决方案，帮助客户实现业务的安全顺畅运行。北京神州绿盟信息安全科技股份有限公司于2014年1月29日起在深圳证券","/html/2019/39_0402/793.html"
"【预警通告】Apache Tomcat DoS漏洞CVE-2019-0199","2019/3/26","近日，官方公开了Apache Tomcat HTTP 2拒绝服务漏洞，该漏洞是由于应用服务允许接收大量的配置流量，并且客户端在没有读写请求的情况下可以长时间保持连接而导致。如果来自客户端的连接请求过多，最终可导致服务端线程耗尽，攻击者成功利用此漏洞可实现对目标的拒绝服务攻击。受影响版本不受影响版本影响排查通常在Apache Tomcat官网下载的安装包名称中会包含有当前Tomcat的版本号，用户可通过查看解压后的文件夹名称来确定","/html/2019/39_0326/792.html"
"【预警通告】PostgreSQL任意代码执行漏洞CVE-2019-9193","2019/3/26","漏洞概述近日，安全研究人员披露了PostgreSQL提权代码执行漏洞（CVE-2019-9193）的漏洞细节，具有数据库服务端文件读权限的攻击者利用此漏洞，可执行任意系统命令。PostgreSQL是一款功能强大的数据库软件，可运行在所有主流操作系统上，包括Linux、Windows、Mac OS X等。此次披露的漏洞存在于导入导出数据的命令“COPY TO FROM PROGRAM””中，“pg_read_server_files”组内用户执行上述命令后，可获取数据库超级用户权限","/html/2019/39_0326/791.html"
