"category","category_content","title","abstract","row_key","source","edit_time","icon"
"B007_C0005","威胁分析","Invoice钓鱼邮件姿势多，进出口企业机密信息易泄漏","近日，深信服安全团队接到某大型进出口企业反馈，根据安全感知平台提示，内网部分邮箱遭受到恶意邮件的攻击。通过安全研究人员分析发现，该恶意邮件包含一个疑似lokibot恶意软件的附件，主要是用于窃取用户各类账号密码等机密信息。通过过程中的一些数据分析确定这是一起针对特定行业的定向攻击事件。","ZjE0NWMxNzQtYjRkNC0xMWU5LWJlMmEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/2 11:23:56","http://secimg.sangfor.com.cn/FvvN5ukFo-c3WoLrdqqw-sxYdCaG"
"B007_C0005","威胁分析","golang蠕虫泛滥？让我们揪出其始作俑者","近日，国外安全网站SECURITYWEEK披露，一款Go语言恶意软件正大量感染Linux服务器，其使用了多达6种传播感染方式，包含4个远程执行漏洞（ThinkPHP、THinkPHP2、Dural、Confluence），2个弱密码爆破攻击（SSH、Redis）。深信服安全团队对该蠕虫进行了追踪。","N2NkZDUyNmEtYjQzZi0xMWU5LWJiYWQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 20:37:31","http://secimg.sangfor.com.cn/FtrZwaxNKm76ndPcX3vFejE7yYVA"
"B007_C0006","趋势分析","浅谈远控木马","远控木马这个词说起来总觉得很有年代感，作为一枚安全行业菜鸟，最初的启蒙就是分析各类远控的被控端，从行为到流量去了解这一类恶意代码的发展变化。网上对于远控木马的分析比比皆是，因此本文从个人的角度出发，总结了一下对于远控木马的一些理解，可能有所欠缺，欢迎交流学习。","NGNjNGVlMjItYjQzNC0xMWU5LThmMjEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 20:36:49","http://secimg.sangfor.com.cn/FitavcajCv8XyBiF0rjSrEtajEbd"
"B007_C0007","挖矿木马","感染数万设备!警惕ZombieBoy挖矿木马“丧尸式”传播","近日，深信服安全团队监测到一款名为ZombieBoy的木马悄然感染了国内外各个行业的用户主机。该木马包含了内网扫描、“永恒之蓝”漏洞利用、“双脉冲星”后门、挖矿工具等多个恶意模块，是一款集传播、远控、挖矿功能为一体的混合型木马。该木马的结构类似于“MassMine”，由于释放第一个恶意DLL文件时使用了一个名为ZombieBoy的工具，因此被命名为ZombieBoy挖矿木马。","NTAzMjNmNjAtYjQzOS0xMWU5LWJiYWQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 20:30:43","http://secimg.sangfor.com.cn/Ft-A6ZJU-o8KOPnKHoUjBfO9i1zB"
"B007_C0006","趋势分析","网络安全状况分析报告（2019年7月）","2019年7月，互联网网络安全状况整体指标平稳，从各类监测数据显示，无论是恶意程序攻击、网络安全攻击还是高危漏洞数量，各项指标相对6月均有不同程度的下降。","YmMxZjM0Y2UtZmEyNy0xMWU5LTlmMGQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 16:40:17","http://secimg.sangfor.com.cn/Fvcl7k_0bEYgsgD4KI1WN3azl4YD"
"B007_C0006","趋势分析","2019上半年勒索病毒家族概览","截至2019年6月，勒索病毒的活跃度依旧高居不下，相对于刚进入大众视野时的“蠕虫式”爆发，如今的勒索病毒攻击活动越发具有目标性、隐蔽性，攻击者通常会破坏入侵过程留下的证据，使得溯源排查难以进行；勒索变种也趋于“无特征化”，如使用随机后缀、勒索信息文件无明显特征等，难以分辨其家族。","NTFlYjU0YzItYjQyYS0xMWU5LWJiYWQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 10:36:33","http://secimg.sangfor.com.cn/Fle-NfpUxRU51IdJ1Wn0dx6JCIco"
"B007_C0003","工具","GandCrab最终版解密工具发布！","6月17日，Bitdefender发布了GandCrab勒索病毒V1、V4以及V5-V5.2版本的解密工具，这意味着不向勒索软件运营商妥协的受害者们，终于可以恢复被加密的数据。","YjJjZTkzZDQtYjQyNi0xMWU5LWJiYWQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 10:34:48","http://secimg.sangfor.com.cn/FkrFsAAyUrT2x4b4OT2L5TZR2Qmi"
"B007_C0005","威胁分析","Linux平台ibus蠕虫C&C模块源码分析","近期，深信服安全团队在排查问题时，遇到一台主机不断访问恶意域名linuxsrv134.xp3.biz，尝试与之通信，通过对问题主机的排查和域名的威胁情报分析，关联到了一个2019年新型Linux蠕虫——ibus，本文针对其C&C模块进行详细分析。","ZWRiYWZmNGUtYjQzYy0xMWU5LWJiYWQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/8/1 09:31:47","http://secimg.sangfor.com.cn/FtKc7-Th26aDcMcquRl_paP3SAVe"
"B007_C0004","漏洞预警","Discuz! ML 任意代码执行漏洞预警","2019年7月11日，网络上出现了一个Discuz！ ML远程代码执行漏洞的PoC，经过深信服安全研究员验证分析发现，攻击者能够利用该漏洞在请求流量的cookie字段中（language参数）插入任意代码，最终执行任意代码，从而实现完全远程接管整个服务器的目的，该漏洞利用方式简单，危害性较大。","OTFmMzhkZjQtYWRmMC0xMWU5LWJmMGEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/24 20:35:39","http://secimg.sangfor.com.cn/Fssw1U-mTQQswJkVWXhbtVNld1qD"
"B007_C0004","漏洞预警","Redis未授权访问高危漏洞预警","近日，深信服安全团队发现开源数据库Redis爆出了一个未授权访问漏洞，第一时间进行跟踪以及分析预警。经研究发现，利用该漏洞，攻击者可以实现反弹shell进行任意代码执行。","MDIyYmNjOTgtYTg2Ni0xMWU5LWFlNjQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/17 08:53:16","http://secimg.sangfor.com.cn/FrqatwWKVriIBc9D1VL96pi3s-9L"
"B007_C0004","漏洞预警","Microsoft Windows DHCP服务器远程代码执行漏洞(CVE-2019-0785)预警","2019年07月09日，Microsoft在7月份安全更新公告中披露了一则DHCP服务器远程代码执行漏洞。通过此漏洞，攻击者发送特制数据包到设置为故障转移模式的DHCP服务器，可以实现远程代码执行或使DHCP服务器拒绝响应。","YTRmMjYzYWMtYTg3NC0xMWU5LWFlNjQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/17 08:53:02","http://secimg.sangfor.com.cn/Fgfd3qb8I-wmi04iXFci_1R9eptg"
"B007_C0004","漏洞预警","Coldfusion 远程代码执行漏洞预警（CVE-2019-7839）","近日，Adobe Coldfusion官方修复了Coldfusion软件中存在的一个远程代码执行漏洞，漏洞编号：CVE-2019-7839，该漏洞评分10分，漏洞等级严重，该漏洞影响范围较广，危害性较大，攻击者可以通过JNBridge技术不受限制地访问远程Java运行时环境，从而允许执行任意代码和系统命令。","OWNhMjMyYTAtYTg3My0xMWU5LWI5ODEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/17 08:51:47","http://secimg.sangfor.com.cn/FgQGZZG-z4_vztPGbYbgdTJoer_l"
"B007_C0006","趋势分析","网络安全状况月度报告（2019年6月）","2019年6月，互联网网络安全状况整体指标平稳，但是有两个重要特征值得关注。一方面，病毒攻击态势呈上升趋势，整体较上月增加7%。另一方面，多个严重漏洞披露。深信服已针对严重漏洞发布了相应预警，及时提醒用户进行补丁升级，做好安全防护措施。","NWVjOTQ2YmMtZmEyYi0xMWU5LWIzZmMtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/1 17:06:19","http://secimg.sangfor.com.cn/Fvcl7k_0bEYgsgD4KI1WN3azl4YD"
"B007_C0006","趋势分析","2019年上半年恶意挖矿趋势报告","近来加密货币价格走势如过山车般跌宕起伏，截至6月比特币成功翻身，价格重返五位数，几人欢喜几人悲伤，这其中最欢喜莫过于恶意挖矿黑产从业者，由于其隐匿性、低成本、无中间商赚差价，导致挖矿木马是近年来最流行的病毒类型之一，而企业的服务器则成为黑产眼中的盛宴。","ZDNkNGFjYjgtZjcwMC0xMWU5LWFiM2UtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/1 16:24:13","http://secimg.sangfor.com.cn/Fg38htmQNrb0KosJRILdmRaxifrY"
"B007_C0006","趋势分析","2019年上半年网络安全态势报告","2019年上半年，网络攻击数量总体呈上升趋势，网站态势依然严峻，教育行业的网站漏洞数量发现最多。
      上半年发现感染范围较大的勒索病毒是GlobeImposter和GandCrab家族，攻击次数最多的家族是WannaMine挖矿病毒；2019年上半年新增高危漏洞呈现上升趋势，跨站脚本攻击居漏洞攻击之首。","MWE3ZjEzZTItZjZmYy0xMWU5LTkyMDUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/7/1 15:50:24","http://secimg.sangfor.com.cn/FgCyttwaHaJq1V4RSNCbMmR-Y9IZ"
"B007_C0004","漏洞预警","CVE-2019-1040 Windows NTLM篡改漏洞分析","2019年6月11日，Microsoft发布了六月份安全补丁更新。在该安全更新补丁中，对CVE-2019-1040漏洞进行了修复。攻击者利用该漏洞可以绕过NTLM中的MIC（Message Integrity Code）。攻击者可以修改已经协商签名的身份验证流量，然后中继到另外一台服务器，同时完全删除签名要求。通过该攻击方式可使攻击者在仅有一个普通域账号的情况下，运程控制域中任意机器（包括域控服务器）。","YWE2ZDVkNmEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/18 08:53:48","http://secimg.sangfor.com.cn/FuEpuergGiLRZU6Jf7esgtHgslF1"
"B007_C0005","威胁分析","Bluehero挖矿蠕虫变种空降！","近日，深信服安全团队捕获到Bluehero挖矿蠕虫最新变种，该挖矿蠕虫集多种功能为一体，释放后门程序窃取主机信息，释放Mimikatz模块、嗅探模块、“永恒之蓝”攻击模块、LNK漏洞利用模块（CVE-2017-8464）进行传播和反复感染，最终释放挖矿模块进行挖矿。","YWEzMDM4ZjQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/17 08:58:21","http://secimg.sangfor.com.cn/Fip7q8wxS-g0659AUUMexZngPDDW"
"B007_C0004","漏洞预警","Coremail 多版本配置文件读取漏洞预警","在2019年6月14日，网络上出现了一个Coremail 配置文件读取漏洞的PoC，经过深信服安全研究员验证分析，发现利用该漏洞能够读取Coremail 邮件服务器敏感配置文件，配置文件中包括邮件服务存储路径、数据库连接地址、账号以及密码等敏感信息，该漏洞危害较大，影响较广。","YTkzMWM4ZjAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/17 08:54:07","http://secimg.sangfor.com.cn/FrKDfQ6dZCv2fkSO3iaHgvV-97Ay"
"B007_C0004","漏洞预警","Oracle WebLogic 远程命令执行 0day（CVE-2019-2725补丁绕过）漏洞预警","近日，深信服安全团队发现了在野的 Oracle WebLogic 远程命令执行漏洞最新利用方式，该漏洞的利用方式与官方 4 月修复的CVE-2019-2725漏洞利用方式极为相似，此攻击可以绕过官方四月份发布的安全补丁。 该漏洞是由于应用在处理反序列化输入信息时存在缺陷，攻击者可以通过发送精心构造的恶意 HTTP 请求，用于获得目标服务器的权限，并在未授权的情况下执行远程命令，最终获取服务器的权限。","YWE1MDcxMjgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/17 08:52:44","http://secimg.sangfor.com.cn/Fl-Kpm5FCwHaYLRkco1TVN8Bx1wa"
"B007_C0005","威胁分析","GoldBrute僵尸网络横空出世，百万台RDP服务器瑟瑟发抖","近日，当黑客们还在绞劲脑汁地想着如何使用BlueKeep漏洞俘获肉鸡时，一个僵尸网络病毒突然横空出世，对全球1,500,000+个设备进行扫描。该病毒名为GoldBrute，通过传统的RDP爆破方式进行传播，被该病毒感染的主机会受C&C服务器104.156.249.231所操控。","YTkxMjdhN2MtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/11 09:00:36","http://secimg.sangfor.com.cn/FmhI7BxCVi1raI-ezxQi-7P7oQ--"
"B007_C0005","威胁分析","开源僵尸网络平台LiteHttp源码分析","如今，黑客越来越多的通过修改开源的病毒源码来实现快速的病毒开发，如Mirai、qbot等公开了源码的病毒，常被黑客用于二次开发，用以攻击。前不久，一起针对巴基斯坦的APT攻击中，发现黑客所使用的攻击样本是通过开源僵尸网络病毒LiteHttp改造而来的，与后者的行为基本一致。分析开源恶意软件源码，能让我们更直接地了解恶意软件的工作原理，从而设计出更好的防护策略，下面，我们就来本地搭建LiteHttp并对其源码进行简单分析。","YTgyZmE2NzAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/3 09:03:54","http://secimg.sangfor.com.cn/FvvrAP6dpEhjCydtRBhIWTjvmaPu"
"B007_C0006","趋势分析","网络安全状况月度报告（2019年5月）","2019年5月，互联网网络安全状况整体指标相对平稳，但出现了一些影响较大的安全事件。","ZDBiYmQxMmUtZmEyZS0xMWU5LWEyNWItZmVmY2ZlMzMwNGM0","深信服安全中心","2019/6/1 17:30:58","http://secimg.sangfor.com.cn/Fvcl7k_0bEYgsgD4KI1WN3azl4YD"
"B007_C0004","漏洞预警","Remote Desktop Protocol任意代码执行漏洞(CVE-2019-0708)预警","2019年5月14日，Microsoft在最新的安全更新公告中披露了一则RDP远程代码执行漏洞。通过此漏洞，攻击者无需经过身份验证，只需要使用RDP连接到目标系统并发送特制请求，就可以在目标系统上远程执行代码。


","YTc3MmIxMWUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/30 10:08:21","http://secimg.sangfor.com.cn/FvdPRLSnMc394wg1cUDW7WRafF7B"
"B007_C0006","趋势分析","浅谈摄像头有关的网络安全","随着物联网进程加快，作为家庭安防设备的智能摄像头正走进千家万户。网上出现公开贩卖破解智能摄像头的教程和软件。同时，有不法分子利用一些智能摄像头存在的安全漏洞，窥视他人家庭隐私生活，录制后在网上公开贩卖。","YTc4MDJlZDQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/30 09:08:47","http://secimg.sangfor.com.cn/FgaANxofMfdBFHgdFqpGrrQ_1Spu"
"B007_C0004","漏洞预警","警惕利用Office漏洞传播商业间谍软件AgentTesla","AgentTesla原本是一款在2014年发布的简单的键盘记录器，近年来其开发团队为其不断增加了许多新功能，并进行出售。AgentTesla现已成为一个商业化的间谍软件，可通过控制端生成满足功能需求的木马程序。","YTYzOWVkOGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/27 09:16:17","http://secimg.sangfor.com.cn/FkqoEAoqxH_N5bglCSshdl2JvdBr"
"B007_C0002","勒索软件","准备交赎金？当心Phobos勒索病毒二次加密！","近日，深信服安全团队接到多家企业反馈，服务器遭到勒索病毒攻击，重要数据被加密。经安全团队专家排查，该病毒是近期较为活跃的一款勒索病毒，通常通过RDP暴力破解+人工投放的方式进行攻击，攻击者成功入侵后，通常会关闭系统的安全软件防护功能，运行勒索病毒，加密后会修改文件后缀为[原文件名]+id[随机字符串]+[邮箱地址].phobos。","YTViMDUxY2UtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/23 09:16:48","http://secimg.sangfor.com.cn/FshKveeCF9CzM0UmeedLXCApc4m_"
"B007_C0002","勒索软件","警惕Bizarro Sundown(GreenFlash)漏洞利用工具包传播Seon勒索病毒","近日，国外安全研究人员捕获到一款名为Seon的勒索病毒，并且发现攻击者通过Bizarro Sundown(GreenFlash)漏洞利用工具包进行传播，该漏洞利用工具包常被用于传播各类勒索病毒如GandCrab、Locky、Hermes等。Seon勒索病毒使用AES算法加密文件，修改文件后缀为 .FIXT，加密完成后弹出hta窗口与用户交互索要赎金。","YTQ1YzE1YTYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/21 09:17:03","http://secimg.sangfor.com.cn/Frha0PXnRDWLXy_td5HjZ9e5hTJh"
"B007_C0001","其他","揭开病毒的面纱--恶意代码自解密技术","分析病毒的时候，常常遇到一种很奇怪的现象，使用查壳工具查看一个样本明明没有加壳，但是反编译或调试时，却不能直观地看到样本的恶意操作，这是为什么呢？很简单，这是因为攻击者采用了自定义的加密方法，在样本运行时实现自解密并执行真正的恶意操作，所以看到的只是样本还没解密的样子，自然分析不出恶意代码的逻辑。","YTNlNmFkYjYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/20 00:00:00","http://secimg.sangfor.com.cn/Fk0xQ0-Q6he3LzD1l7YjtjgSEaxw"
"B007_C0002","勒索软件","警惕x3m勒索病毒——CryptON","CryptON勒索病毒最早出现在2017年2月份左右，曾有多家企业遭到攻击，近日深信服安全服团队接收客户反馈，主机被加密勒索，加密后缀为x3m，经过跟踪分析，拿到了相应的样本，确认样本为CryptON勒索病毒的变种版本，并对此勒索病毒样本进行深入的分析。","YTMwM2Q2ODAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/14 09:17:21","http://secimg.sangfor.com.cn/FlzhTU6gBwf8T05WWIErwK0dFHIb"
"B007_C0001","其他","【安全研究】Domain fronting域名前置网络攻击技术","Domain Fronting基于HTTPS通用规避技术，也被称为域前端网络攻击技术。这是一种用来隐藏Metasploit，Cobalt Strike等团队控制服务器流量，以此来一定程度绕过检查器或防火墙检测的技术，如Amazon ,Google，Akamai 等大型厂商会提供一些域前端技术服务。","YTFiYTJmZWEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/9 00:00:00","http://secimg.sangfor.com.cn/Fv1uzj8JCFYsyZylGb1FhgI_Um8V"
"B007_C0001","其他","绕过杀软！SQL Server Transact-SQL 的无文件攻击姿势","近日，深信服安全团队捕获到一起绕过杀毒软件的无文件攻击事件，被入侵的主机或服务器会被安装Mykings、Mirai、暗云等多种僵尸网络木马及挖矿程序，并且难以彻底清除。经分析排查，该木马通过弱口令爆破SQL Server服务器后，利用sqlserver Transact-SQL存储C#编译恶意代码，通过MSSQL作业定时执行存储过程，在受害主机下载恶意程序。","OWZiYjMyYWMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/5/7 00:00:00","http://secimg.sangfor.com.cn/FoJ_N_rCji-0P2LV8ki9iYvh2aZK"
