ssv_id,time,level,name,status,evaluate
SSV-96949,2017-12-08,中危,"Schneider Electric Pelco Sarix/Spectra Cameras Multiple XSS Vulnerabilities","无 CVE   No PoC   No VM   Have Detail   No Chart","439 | 0"
SSV-96950,2017-12-08,高危,"Uniview Remote Command Execution","无 CVE   No PoC   No VM   Have Detail   No Chart","542 | 0"
SSV-96951,2017-12-08,高危,"EnGenius EnShare IoT Gigabit Cloud Service 1.4.11 Root Remote Code Execution","无 CVE   Have PoC   No VM   Have Detail   No Chart","604 | 0"
SSV-96952,2017-12-08,中危,"SimpleRisk v20170416-001 Reflected XSS Vulnerabilities","无 CVE   Have PoC   No VM   Have Detail   No Chart","503 | 0"
SSV-96953,2017-12-08,高危,"OV3 Online Administration 3.0 Multiple Unauthenticated SQL Injection Vulnerabilities","无 CVE   No PoC   No VM   Have Detail   No Chart","475 | 0"
SSV-96954,2017-12-08,中危,"OV3 Online Administration 3.0 Authenticated Code Execution","无 CVE   Have PoC   No VM   Have Detail   No Chart","469 | 0"
SSV-96955,2017-12-08,高危,"OV3 Online Administration 3.0 Parameter Traversal Arbitrary File Access","无 CVE   No PoC   No VM   Have Detail   No Chart","385 | 0"
SSV-96956,2017-12-11,中危,"New Android vulnerability allows attackers to modify apps without affecting their signatures(CVE-2017-13156)","CVE-2017-13156   Have PoC   No VM   Have Detail   No Chart","591 | 0"
SSV-96957,2017-12-11,中危,"APPCMS comment.php文件SQL注入","无 CVE   No PoC   No VM   Have Detail   No Chart","686 | 0"
SSV-96958,2017-12-11,中危,startbbs系统全版本无视验证码爆破漏洞,"无 CVE   No PoC   No VM   Have Detail   No Chart","458 | 0"
SSV-96959,2017-12-11,低危,华天动力OA系统登陆表单某参数可导致xss漏洞,"无 CVE   Have PoC   No VM   Have Detail   No Chart","934 | 0"
SSV-96960,2017-12-11,高危,"CERIO 11nbg 2.4Ghz High Power Wireless Router (pekcmd) Rootshell Backdoors","无 CVE   No PoC   No VM   Have Detail   No Chart","458 | 0"
SSV-96961,2017-12-11,高危,"Serviio PRO 1.8 DLNA Media Streaming Server REST API Arbitrary Code Execution","无 CVE   Have PoC   No VM   Have Detail   No Chart","465 | 0"
SSV-96962,2017-12-11,高危,"Serviio PRO 1.8 DLNA Media Streaming Server REST API Arbitrary Password Change","无 CVE   Have PoC   No VM   Have Detail   No Chart","493 | 0"
SSV-96963,2017-12-11,中危,"Serviio PRO 1.8 DLNA Media Streaming Server (mediabrowser) DOM Based XSS","无 CVE   No PoC   No VM   Have Detail   No Chart","348 | 0"
SSV-96964,2017-12-11,中危,"Serviio PRO 1.8 DLNA Media Streaming Server Local Privilege Escalation","无 CVE   No PoC   No VM   Have Detail   No Chart","302 | 0"
SSV-96965,2017-12-11,高危,"Serviio PRO 1.8 DLNA Media Streaming Server REST API Information Disclosure","无 CVE   Have PoC   No VM   Have Detail   No Chart","438 | 0"
SSV-98316,2020-07-28,高危,WEBSPHERE远程代码执行漏洞（CVE-2020-4450）,"CVE-2020-4450   No PoC   No VM   Have Detail   No Chart","1802 | 0"
SSV-98317,2020-07-28,中危,"WebSphere Application Server 敏感信息泄露（CVE-2020-4449）","CVE-2020-4449   No PoC   No VM   Have Detail   No Chart","1076 | 0"
SSV-98319,2020-07-28,中危,"Roundcube webmail 存储型XSS漏洞（CVE-2020-15562）","CVE-2020-15562   No PoC   No VM   Have Detail   No Chart","1625 | 0"
SSV-98320,2020-07-29,中危,"Kubernetes API Server 提权漏洞（CVE-2020-9047）","CVE-2020-8559   No PoC   No VM   Have Detail   No Chart","1193 | 0"
SSV-98321,2020-07-29,高危,"SAP NetWeaver 未授权任意用户创建漏洞（CVE-2020-6287）","CVE-2020-6287   No PoC   No VM   Have Detail   No Chart","1873 | 0"
SSV-98322,2020-07-30,高危,".NET Framework，SharePoint Server和Visual Studio远程执行代码漏洞（CVE-2020-1147）","CVE-2020-1147   No PoC   No VM   Have Detail   No Chart","1665 | 0"
SSV-98324,2020-07-30,高危,"Windows usosvc 服务权限提升（CVE-2020-1313）","CVE-2020-1313   No PoC   No VM   No Detail   No Chart","1680 | 0"
SSV-98325,2020-07-31,高危,"pfSense Firewall CSRF漏洞（CVE-2019-16667）","CVE-2019-16667   No PoC   No VM   Have Detail   No Chart","1735 | 0"
SSV-98326,2020-08-04,高危,"Ruby On Rails代码执行漏洞（CVE-2020-8163）","CVE-2020-8163   No PoC   No VM   Have Detail   No Chart","1282 | 0"
SSV-98327,2020-08-04,高危,"Grafana 未授权SSRF漏洞（CVE-2020-13379）","CVE-2020-13379   No PoC   No VM   Have Detail   No Chart","1434 | 0"
SSV-98328,2020-08-05,高危,"Openfire 未授权SSRF漏洞（CVE-2019-18394）","CVE-2019-18394   Have PoC   No VM   Have Detail   No Chart","1040 | 0"
SSV-98329,2020-08-05,中危,"Openfire 授权任意文件读取漏洞（CVE-2019-18393）","CVE-2019-18393   No PoC   No VM   Have Detail   No Chart","891 | 0"
SSV-98330,2020-08-05,高危,"WordPress LifterLMS 插件授权任意文件写入（CVE-2020-6008）","CVE-2020-6008   No PoC   No VM   Have Detail   No Chart","930 | 0"
SSV-98331,2020-08-05,高危,"WordPress LearnDash 插件未授权SQL注入（CVE-2020-6009）","CVE-2020-6009   No PoC   No VM   Have Detail   No Chart","1524 | 0"
SSV-98332,2020-08-05,高危,"  WordPress LearnPress 插件授权sql注入（CVE-2020-6010）","CVE-2020-6010   No PoC   No VM   Have Detail   No Chart","1711 | 0"
SSV-98333,2020-08-06,高危,"Liferay Portal授权RCE漏洞（CVE-2020-13445）","CVE-2020-13445   No PoC   No VM   Have Detail   No Chart","1276 | 0"
SSV-98334,2020-08-07,中危,"Apache SkyWalking SQL注入漏洞（CVE-2020-13921）","CVE-2020-13921   No PoC   No VM   No Detail   No Chart","1199 | 0"
SSV-98335,2020-08-10,高危,"Geutebruck IP Cameras 认证 RCE（CVE-2020-16205）","CVE-2020-16205   No PoC   No VM   Have Detail   No Chart","482 | 0"
SSV-98336,2020-08-10,高危,"vBulletin 5.x 远程代码执行漏洞 （CVE-2019-17132）绕过","无 CVE   No PoC   No VM   Have Detail   No Chart","626 | 0"
SSV-98337,2020-08-11,中危,"Atlassian Confluence Server和Data Center 授权模板注入漏洞（CVE-2020-4027）","CVE-2020-4027   No PoC   No VM   No Detail   No Chart","308 | 1"
